id,codice_transazione,importo,emittente,beneficiario,banca,data
2599,329860,808711.69,12337,722,40,2019-04-11
2600,302010,840736.4,12894,15401,23,2015-09-14
2601,393905,336592.64,12381,1471,32,2021-09-25
2602,267465,421001.09,17799,188,89,2002-07-06
2603,702469,478815.51,9693,13109,35,2010-07-02
2604,665556,312854.05,2516,946,65,2004-11-10
2605,153020,782503.58,14356,15614,110,2007-04-07
2606,587058,190690.14,7506,13704,95,2008-09-20
2607,524510,81465.23,8399,12499,118,2010-06-11
2608,276803,203030.36,14553,15132,110,2007-09-19
2609,155125,518211.16,551,7887,34,2011-06-12
2610,932846,282098.08,7036,16060,58,2002-03-08
2611,852778,977895.75,6481,7027,93,2015-12-16
2612,547382,413214.56,3674,8556,19,2018-02-06
2613,529243,991458.43,5778,3231,28,2015-11-02
2614,714411,805501.5,9224,2755,103,2008-12-05
2615,382297,120324.36,1835,8046,25,2012-03-29
2616,392878,687217.93,11160,8524,77,2017-03-15
2617,982171,691427.23,10746,6957,27,2016-10-13
2618,797800,956157.38,3232,16168,38,2004-10-21
2619,281862,596914.45,7997,4534,53,2003-04-26
2620,278164,916886.74,13388,7090,28,2004-06-06
2621,442019,331062.24,17208,13113,16,2014-05-18
2622,255310,521217.85,6243,9323,108,2004-11-27
2623,625328,20796.35,3819,16023,28,2009-03-21
2624,701894,349937.64,6025,7681,92,2011-08-03
2625,187954,887155.51,9246,960,20,2016-01-19
2626,664223,560477.23,4738,7340,65,2018-01-15
2627,985403,89461.32,1581,3820,77,2015-04-15
2628,772834,92992.79,4297,9938,13,2012-10-12
2629,358642,351698.47,7673,8817,53,2016-05-21
2630,278092,902063.32,446,9749,49,2016-07-09
2631,532830,622231.47,11297,12201,94,2018-09-25
2632,693112,95434.5,10296,13918,11,2014-03-01
2633,776074,531675.31,15650,4179,74,2010-01-01
2634,609600,306466.84,2390,13896,5,2016-07-23
2635,387464,924051.39,10297,3692,20,2006-09-18
2636,349659,51643.33,17634,1262,37,2000-06-23
2637,578952,487378.91,16658,16305,89,2001-06-16
2638,827832,458883.87,4540,1281,90,2014-12-10
2639,116306,46564.3,3795,13608,107,2017-02-24
2640,493511,866298.56,10578,15428,50,2018-04-13
2641,135103,494421.54,1011,12731,86,2009-11-28
2642,6230,440074.11,7839,7764,15,2001-08-02
2643,249358,918749.83,17287,10611,14,2013-01-04
2644,518397,164233.22,2233,8901,25,2013-02-07
2645,931825,838727.88,13456,18187,5,2010-03-02
2646,885595,33845.07,793,11495,63,2000-06-05
2647,41069,828133.38,11614,4857,1,2001-01-30
2648,61430,75202.1,967,9582,49,2000-11-18
2649,352841,777139.31,2943,3625,71,2000-02-10
2650,470533,440245.64,6678,18563,30,2003-04-08
2651,66009,787257.16,14799,13285,5,2020-12-16
2652,118378,605808.02,399,17318,71,2018-10-13
2653,751091,337451.77,5035,5235,89,2002-02-09
2654,649409,6583.37,6586,2112,4,2003-08-15
2655,789333,313353.04,4753,931,119,2004-03-15
2656,956442,608767.3,1079,14464,67,2002-04-27
2657,205330,474445.8,8015,12257,117,2003-04-12
2658,55879,568178.23,14763,12138,60,2003-04-20
2659,21360,424881.97,287,1609,13,2019-05-26
2660,365512,453348.67,649,14045,90,2009-02-20
2661,644066,256985.45,11173,17043,93,2012-10-20
2662,5753,718810.97,16134,2386,13,2020-08-16
2663,829157,596853.9,13302,17884,93,2006-01-24
2664,760469,242846.19,16523,7638,45,2021-10-04
2665,208984,150567.05,17200,13021,46,2003-02-23
2666,172946,694679.98,4182,15404,5,2017-12-27
2667,997936,931802.26,9625,5760,76,2001-06-02
2668,283665,321568.85,1663,18063,73,2000-04-01
2669,296087,332283.97,17226,5158,74,2020-10-18
2670,353484,371006.39,5482,3764,6,2010-08-28
2671,352008,787174.31,13755,14426,26,2012-09-12
2672,422454,548103.17,4871,8708,61,2004-09-22
2673,476895,786303.29,3188,3600,11,2002-11-03
2674,408184,178091.41,14233,10129,106,2020-07-06
2675,473535,477128.93,14938,15160,71,2004-07-09
2676,611267,504571.31,3779,11973,39,2001-03-08
2677,159040,649994.0,9918,4585,18,2017-12-29
2678,301129,479680.3,6418,9678,84,2012-09-22
2679,225464,200839.15,8998,17097,107,2020-11-14
2680,970376,406742.38,16257,13019,110,2013-03-28
2681,793330,3550.92,17104,8335,84,2020-01-25
2682,214981,642678.13,1150,7048,91,2003-03-23
2683,401890,742341.76,11152,2253,8,2009-03-06
2684,75109,583001.39,11310,10429,37,2010-04-20
2685,313155,915841.23,1777,10009,43,2013-03-21
2686,230490,667979.12,14502,7510,107,2015-06-11
2687,642057,95621.97,18579,14473,51,2010-05-31
2688,62792,459370.36,7989,12268,118,2004-10-19
2689,619537,186628.29,2477,2938,27,2014-10-28
2690,452688,237268.86,8642,13325,26,2003-09-06
2691,783814,559862.82,11741,4848,64,2012-01-15
2692,868613,776919.52,14387,14291,74,2004-09-03
2693,661869,477117.78,7994,14896,60,2019-02-19
2694,672993,806912.88,11219,11787,52,2013-04-03
2695,699170,921321.28,4569,15500,79,2001-01-10
2696,312520,165207.35,15827,13573,58,2000-04-01
2697,996306,565977.14,12893,17511,69,2009-10-18
2698,549387,837622.04,17177,14839,116,2009-11-15
2699,752513,533972.08,4774,15983,84,2012-06-09
2700,112874,314479.83,4564,1658,13,2020-10-14
2701,891510,68082.34,16771,3867,11,2016-01-03
2702,649066,663459.71,17274,11538,31,2016-03-31
2703,167547,591718.28,4192,15406,110,2007-11-27
2704,916914,463873.32,7342,11178,13,2007-06-20
2705,919732,476649.28,15241,12448,101,2007-09-02
2706,475641,761149.74,17196,12722,101,2016-08-15
2707,483299,79259.42,1698,6369,42,2014-05-16
2708,306246,378201.94,11425,10749,9,2005-03-30
2709,918431,20189.63,670,5179,108,2019-06-17
2710,158908,917845.28,5448,552,32,2009-11-03
2711,544667,505466.05,1403,2655,78,2017-11-15
2712,86830,309767.2,8042,842,118,2018-02-27
2713,810491,513314.28,10935,15109,108,2010-04-02
2714,198839,979498.32,2345,7551,109,2018-07-18
2715,466032,84542.78,15273,2128,116,2007-02-08
2716,374294,668434.01,8775,9401,88,2016-04-29
2717,866397,606261.41,4206,5150,114,2006-05-01
2718,382366,459626.19,5680,18094,90,2013-10-13
2719,167401,982892.72,18114,2059,16,2011-11-15
2720,335690,94406.9,13823,8865,71,2021-01-13
2721,438597,217007.57,16853,589,17,2008-06-09
2722,728025,626987.85,5483,3472,44,2010-12-08
2723,835425,42483.46,2643,18573,17,2009-08-17
2724,237755,258845.1,5746,7400,81,2006-05-18
2725,627341,81787.78,464,8805,92,2017-01-21
2726,918508,764997.15,10214,2121,117,2000-01-17
2727,861008,995694.25,16838,3297,73,2001-06-12
2728,942368,450964.79,7540,10765,113,2020-11-09
2729,132981,144416.3,4946,479,80,2002-11-14
2730,90902,861245.8,10784,18480,60,2003-05-23
2731,493632,388007.36,14772,9322,101,2019-10-28
2732,928573,763293.41,12527,13013,40,2001-11-27
2733,414740,274003.16,5674,1328,107,2020-03-14
2734,605170,423362.71,16488,1553,13,2014-07-24
2735,814789,674586.27,5964,4448,90,2006-11-11
2736,658593,254989.6,9116,3818,108,2006-04-27
2737,79845,437524.16,17136,806,105,2015-12-10
2738,111916,568764.51,392,6037,98,2006-04-01
2739,567133,291446.2,10473,2202,7,2011-11-02
2740,124354,75426.22,9049,2969,83,2009-08-23
2741,477309,438080.53,10447,3438,57,2022-05-16
2742,742203,845473.23,18160,12988,76,2003-05-20
2743,985007,50767.15,2288,248,6,2000-01-08
2744,180646,473391.61,16215,5065,91,2006-01-02
2745,55476,461016.73,18394,291,98,2021-12-16
2746,320790,664845.31,7151,9429,111,2015-12-30
2747,475763,660355.16,1732,8709,51,2021-03-09
2748,494817,290330.06,14161,4241,103,2019-02-27
2749,742054,847866.31,13285,14262,85,2010-07-03
2750,253608,639638.93,6784,7566,88,2001-01-19
2751,645056,480909.18,2898,10280,2,2007-01-02
2752,887329,662652.97,16648,15861,32,2006-08-06
2753,46784,59628.22,12169,12928,76,2009-12-17
2754,358148,197386.11,6810,12274,19,2007-02-21
2755,22495,430690.01,2526,10346,28,2000-12-30
2756,910792,671084.31,7198,15350,67,2016-04-24
2757,780329,998328.68,16853,10153,74,2019-01-02
2758,389712,434999.63,8785,6667,21,2001-08-20
2759,68603,877087.94,1880,13806,86,2017-07-22
2760,921956,717924.13,8598,1665,28,2003-03-17
2761,333648,251786.35,15146,1111,101,2007-01-10
2762,215966,375902.51,4332,3720,91,2022-02-28
2763,544915,270833.34,14235,6260,83,2018-03-25
2764,960295,804194.08,1737,4103,104,2008-11-01
2765,442567,745401.39,5284,18211,25,2019-04-25
2766,966004,601695.72,9991,3035,29,2009-04-15
2767,26164,606439.46,3329,10322,64,2013-08-03
2768,472225,96049.61,3566,11868,3,2011-02-19
2769,819850,541232.72,9222,15282,87,2020-12-31
2770,863569,645764.58,11958,2741,3,2006-02-18
2771,692699,549372.09,13256,5153,104,2015-04-29
2772,536192,955726.19,16553,2740,33,2004-05-26
2773,416182,808963.45,10542,2046,75,2013-03-08
2774,973287,93112.31,10808,5532,30,2011-08-12
2775,239187,418922.75,12146,15236,85,2004-09-03
2776,944838,647704.47,374,8901,32,2021-02-19
2777,325603,346487.86,2079,4428,104,2011-03-06
2778,399458,241282.77,5093,8953,3,2004-06-18
2779,386257,543379.32,10311,12013,98,2016-06-26
2780,929169,479728.88,11611,16457,103,2021-01-06
2781,779777,229836.24,14124,3745,30,2015-03-29
2782,927022,721793.75,13150,14668,45,2002-08-21
2783,749345,845073.82,8156,15267,69,2022-04-01
2784,431127,546383.44,3034,14857,6,2015-12-17
2785,89156,413539.25,5036,12216,56,2019-12-26
2786,109418,499782.14,18510,11928,87,2012-05-07
2787,569531,92291.65,884,2187,39,2011-06-26
2788,329305,106981.22,13741,8377,63,2002-04-25
2789,69192,806517.93,6943,454,15,2004-02-04
2790,339738,840253.27,5421,8527,59,2018-09-09
2791,80309,697022.08,17581,8428,50,2021-11-14
2792,330717,296644.55,17750,2986,89,2011-10-26
2793,955571,842674.01,1307,6712,43,2011-08-03
2794,807741,483124.13,7999,6549,75,2001-11-21
2795,323388,85071.93,11049,4295,82,2007-03-28
2796,664144,888994.41,11061,4588,40,2016-12-30
2797,993635,530845.79,15377,16510,40,2004-07-29
2798,534586,214521.49,14136,6806,29,2012-06-27
2799,969394,331224.07,7012,7165,103,2019-09-04
2800,138871,863781.78,2327,13515,23,2018-10-03
2801,990228,679464.28,4123,3638,31,2017-06-05
2802,541414,500264.39,17488,17862,22,2006-07-18
2803,540251,607337.32,7565,13322,52,2010-02-27
2804,639710,501855.93,17814,12087,115,2013-02-17
2805,233183,765527.91,1379,15341,99,2004-01-07
2806,191442,961883.14,14139,4235,89,2001-04-30
2807,139469,604382.01,7312,16609,53,2003-12-10
2808,959149,399600.63,5882,12048,15,2000-09-07
2809,664846,403672.5,726,6925,114,2018-10-19
2810,721464,825860.44,9963,10130,57,2006-05-26
2811,839851,165441.68,17216,10006,2,2002-01-03
2812,499983,179522.84,9743,13872,88,2011-09-04
2813,351591,57958.24,11989,1703,96,2010-03-17
2814,521004,95498.9,7727,105,82,2006-06-14
2815,48889,124379.94,17997,17594,42,2004-08-19
2816,338454,653612.71,8663,133,34,2006-02-15
2817,819032,49823.43,15890,11222,116,2009-08-12
2818,467317,75470.17,11976,5462,81,2005-10-23
2819,22367,749171.03,903,15838,18,2012-11-06
2820,280893,587241.94,15591,17947,52,2021-08-12
2821,688437,975725.76,7250,17984,97,2017-05-16
2822,813176,789521.14,14433,15362,56,2020-11-06
2823,372671,970703.64,16700,14755,9,2012-08-09
2824,420184,694495.13,5414,9093,104,2017-07-03
2825,103025,994185.67,9371,13797,109,2021-03-10
2826,145434,346131.55,3389,13904,22,2003-09-02
2827,604723,89242.93,3468,10358,82,2012-04-08
2828,741664,97527.07,14299,758,37,2001-11-27
2829,598315,619525.42,11551,4898,37,2007-03-26
2830,879455,607950.18,8477,13782,69,2020-11-27
2831,838285,388717.86,14137,8584,111,2021-03-31
2832,364284,618976.76,15479,7638,105,2003-06-04
2833,885942,425505.92,4957,1493,88,2001-08-09
2834,35600,113963.43,10439,10229,119,2011-05-04
2835,250608,884460.93,9777,14886,58,2004-08-08
2836,16737,880829.64,18270,1421,88,2018-08-29
2837,155659,855333.84,16977,10859,14,2003-12-06
2838,1699,222289.24,16566,10480,34,2008-01-26
2839,393819,311689.21,1502,3056,7,2019-01-19
2840,601667,461593.07,6898,1827,31,2020-07-19
2841,166943,492942.63,14635,15419,46,2010-04-28
2842,656719,278262.27,4944,12533,68,2017-07-31
2843,212025,143258.77,2989,7107,24,2007-09-15
2844,796591,499326.56,1653,16204,9,2011-08-17
2845,384318,939796.83,17705,7593,38,2001-03-29
2846,96527,462529.88,801,13003,43,2020-09-01
2847,34232,493711.71,6654,5171,112,2016-07-20
2848,536026,383696.01,670,4107,47,2001-05-09
2849,501441,684369.18,13276,7961,30,2019-05-16
2850,475557,346546.0,5870,7315,44,2021-08-13
2851,58054,937792.17,505,619,30,2008-01-16
2852,942337,755361.46,5941,15071,30,2000-05-24
2853,358761,895817.63,7197,2029,15,2010-01-04
2854,999035,276494.48,487,6474,36,2008-07-21
2855,302879,418271.73,7878,11865,91,2013-10-07
2856,277299,719749.86,1240,7176,77,2003-02-03
2857,648269,609915.23,7224,14277,46,2015-04-17
2858,294059,928383.25,10480,12037,101,2010-08-09
2859,212112,710905.68,17328,17041,32,2015-08-21
2860,764457,193162.08,2426,3614,93,2013-06-17
2861,600895,697577.34,18604,14094,35,2014-03-19
2862,814261,491846.73,17266,1570,56,2012-12-29
2863,655219,829753.66,10969,7340,44,2016-04-03
2864,635220,844304.54,8245,83,55,2003-06-20
2865,826334,199369.95,5519,17710,44,2008-09-14
2866,572107,627654.99,3828,6003,106,2022-05-10
2867,122119,488669.07,17454,2546,108,2001-12-29
2868,476558,451119.59,9825,4342,105,2015-06-17
2869,536368,403903.68,11534,15100,58,2010-04-12
2870,886992,845774.55,2990,10975,24,2001-06-26
2871,877181,129706.57,17584,16185,74,2013-04-27
2872,340776,729739.24,1790,4458,38,2008-03-18
2873,427580,459794.87,10560,10283,117,2011-01-19
2874,849501,714900.7,10258,13034,101,2012-11-02
2875,855503,479172.44,17346,13790,77,2013-03-28
2876,290219,269395.63,14960,11257,110,2008-04-13
2877,96211,568080.42,8979,2196,33,2004-10-09
2878,307861,790588.86,17102,13107,119,2022-05-29
2879,71366,171663.34,16899,14696,1,2008-05-22
2880,449936,871803.95,10282,16703,48,2007-03-26
2881,40427,117873.2,14909,4535,92,2007-03-13
2882,40898,254539.55,17363,8853,46,2011-05-29
2883,856353,376122.1,8432,13420,17,2010-04-04
2884,624264,388317.59,6006,16737,71,2014-10-11
2885,475291,654173.4,13845,14058,49,2002-12-20
2886,496384,576551.49,6042,4446,110,2007-07-06
2887,85176,255687.34,5244,7990,25,2018-05-06
2888,592823,727414.68,4808,8998,23,2015-07-02
2889,489421,57200.8,6097,1448,101,2004-07-10
2890,168293,432810.1,8575,713,40,2005-08-17
2891,80430,335984.26,15831,17547,118,2012-10-19
2892,711031,574398.02,12510,11847,114,2007-11-09
2893,598786,93821.29,12400,6583,53,2001-11-17
2894,64018,83071.61,12252,5808,31,2006-04-20
2895,624401,561270.11,4276,18423,0,2005-01-20
2896,667740,544765.11,10724,4015,18,2020-04-07
2897,302051,434305.55,18152,5496,110,2013-07-01
2898,295982,231825.92,16855,2609,58,2002-11-22
2899,101052,631224.24,17360,1168,66,2022-01-02
2900,612531,737566.88,1129,17086,107,2002-02-01
2901,398697,163012.1,11811,9794,4,2011-09-06
2902,11140,688343.9,10693,14896,4,2004-10-23
2903,424830,958017.92,18368,6280,51,2003-04-01
2904,996785,500069.96,12963,10164,48,2015-05-29
2905,692897,373135.53,12945,3793,45,2000-03-21
2906,219215,444396.79,5106,13511,21,2015-12-03
2907,842462,336243.43,15207,11255,56,2012-08-17
2908,215565,691670.34,12805,6055,109,2008-09-25
2909,783294,732067.82,11965,2476,84,2014-02-16
2910,75779,837342.78,6259,4580,87,2005-01-17
2911,926979,910592.0,2616,6557,10,2009-03-16
2912,986977,729367.88,6329,6955,60,2020-03-01
2913,77838,444950.9,12611,652,68,2007-02-14
2914,726136,574281.8,700,9922,112,2012-04-24
2915,502035,383288.18,356,3661,19,2001-04-18
2916,750656,38779.2,18324,11901,89,2003-10-22
2917,834042,273938.39,4421,9876,117,2010-12-11
2918,773428,573514.77,7548,4885,87,2006-05-25
2919,886958,956435.95,4405,15199,62,2003-06-14
2920,817330,396990.92,16043,18348,105,2021-01-01
2921,589095,761489.33,1317,13439,85,2018-05-04
2922,103701,652744.51,11036,12960,57,2001-10-01
2923,849686,953943.77,2882,15067,23,2006-06-26
2924,344048,788932.53,5386,18709,23,2001-11-11
2925,364270,766017.66,17148,9849,77,2015-12-03
2926,745644,464268.28,12315,5646,30,2008-08-26
2927,219760,195270.41,17222,15667,90,2021-09-10
2928,119686,635911.32,13064,8629,95,2012-06-02
2929,140472,469885.25,2328,15712,37,2001-09-25
2930,253367,624615.39,13845,16893,8,2016-01-09
2931,615183,635398.46,8024,12440,5,2010-04-26
2932,329408,372934.99,16647,4900,75,2018-12-26
2933,764504,311287.62,6821,16178,111,2001-03-06
2934,904160,239602.28,12110,12745,12,2021-04-15
2935,771957,135061.15,16687,870,103,2001-11-22
2936,614366,466938.11,3291,11592,28,2002-07-09
2937,178601,331263.66,5881,14704,92,2020-12-20
2938,871423,401800.6,5260,12164,52,2005-11-23
2939,476915,816505.04,8625,16569,27,2019-04-16
2940,162439,697038.76,16235,4054,101,2003-11-07
2941,237828,320551.71,15938,262,72,2008-10-29
2942,956892,131434.81,5082,3917,37,2014-11-11
2943,154862,119190.13,4920,16097,111,2006-10-21
2944,564581,994029.06,3529,2721,79,2011-03-24
2945,863651,402996.79,13361,4871,18,2013-03-25
2946,99110,63963.44,956,6400,119,2005-07-22
2947,389019,855360.97,9073,9712,103,2008-01-01
2948,782158,106570.56,1599,13233,23,2010-05-21
2949,772608,796907.86,17947,17169,4,2015-09-16
2950,316321,420212.09,17673,7435,12,2014-11-20
2951,841349,291810.12,13060,8888,55,2004-03-14
2952,317442,614558.22,5143,17598,66,2014-01-07
2953,742428,234828.79,3017,9053,87,2020-04-11
2954,54315,360038.73,13021,8695,31,2000-11-16
2955,556289,690369.48,18002,1397,57,2000-01-10
2956,788466,383787.83,1045,2377,93,2010-05-13
2957,492878,14046.47,2481,4360,91,2017-06-04
2958,422460,387787.74,18456,10355,88,2017-11-18
2959,450734,672200.72,13445,12315,60,2012-07-04
2960,206041,80920.87,9731,3107,3,2012-12-21
2961,251571,551982.4,265,16134,116,2011-02-17
2962,628584,118381.91,1957,8033,63,2020-09-08
2963,98594,596825.32,3666,8543,12,2000-07-25
2964,501477,162211.69,7796,14724,82,2020-01-29
2965,839894,992883.44,6178,18565,72,2008-12-19
2966,497676,521718.62,1817,9068,19,2010-12-02
2967,495849,161763.68,1566,7885,1,2009-08-31
2968,738008,848365.48,10170,17452,104,2009-01-12
2969,296367,740015.69,18266,9909,4,2021-09-08
2970,708326,407773.94,10676,10370,34,2001-12-21
2971,735433,203298.24,9445,5715,81,2013-04-20
2972,844860,614419.54,18440,13674,24,2006-12-30
2973,399036,831503.08,8999,10228,57,2008-10-17
2974,752594,58409.23,9526,10517,44,2020-04-27
2975,175515,789979.07,1128,6445,19,2007-05-19
2976,891935,940254.84,14456,403,66,2003-08-18
2977,645482,395186.5,12833,9220,52,2019-12-19
2978,260142,894238.39,14794,13389,58,2014-12-23
2979,141816,647381.83,3834,11189,54,2012-06-29
2980,446276,204934.96,13109,3947,113,2001-04-10
2981,159352,28058.64,8452,3405,11,2003-03-06
2982,128224,908205.59,15904,5696,81,2016-08-05
2983,216401,683458.96,5517,10635,48,2020-10-05
2984,610428,960136.08,9686,15298,18,2013-11-06
2985,244050,223911.34,12199,1743,73,2010-11-15
2986,140368,692298.36,13031,6964,11,2009-09-07
2987,769001,356585.22,7336,1289,112,2006-03-18
2988,62685,530010.62,80,5464,19,2013-09-20
2989,350113,133501.85,6073,17079,11,2020-12-29
2990,342980,100193.85,14540,7503,86,2018-10-14
2991,831268,135264.4,12036,9162,91,2010-03-30
2992,444425,820254.82,17800,8857,74,2008-05-02
2993,893141,598166.43,6455,15314,116,2012-06-08
2994,364134,259227.02,9455,4014,78,2015-10-31
2995,914397,135799.81,16012,811,109,2007-01-15
2996,28394,863758.57,12368,11502,114,2003-02-19
2997,662093,470112.07,13170,8497,34,2019-05-15
2998,262202,568660.39,14190,12769,49,2005-10-26
2999,982069,468217.44,8674,3244,84,2001-03-12
3000,444314,24133.17,11909,10174,26,2007-12-13
3001,790663,959138.52,6524,13912,20,2002-03-30
3002,176619,350693.92,18029,7656,33,2008-11-05
3003,712736,84601.8,17123,285,36,2003-07-16
3004,72756,757392.96,4657,8287,72,2010-07-04
3005,779377,341362.11,15807,16298,109,2019-12-31
3006,179400,827676.96,13533,10994,98,2013-09-18
3007,500570,189625.15,14810,7132,10,2012-03-17
3008,389670,539779.27,16180,10374,50,2003-10-12
3009,329314,316370.09,17869,3682,1,2014-10-11
3010,752296,807898.48,17750,12024,65,2000-08-14
3011,674002,501243.7,14060,16851,9,2002-07-16
3012,278801,116976.02,1071,7640,112,2003-04-19
3013,665189,754752.73,3908,16549,12,2000-04-27
3014,531755,804169.36,5516,18275,51,2005-01-14
3015,784873,584725.9,12683,3281,83,2007-12-02
3016,615287,674093.23,2157,16066,112,2011-09-18
3017,159213,109141.74,3388,6430,113,2013-11-01
3018,277925,426751.52,7014,16425,90,2021-03-03
3019,440072,678698.29,14967,5379,116,2010-01-25
3020,201921,763799.33,16259,12898,28,2019-09-24
3021,551337,803906.34,15310,2699,53,2013-10-03
3022,727280,464188.63,4787,14448,44,2004-01-13
3023,36840,884640.2,1554,12760,76,2006-01-16
3024,318423,79923.39,12392,8589,39,2021-02-25
3025,681791,40574.9,1919,6883,83,2010-11-09
